job_name,plugin_config,n_seed,T_end_s_mean,delta_U_pct_cpu_mean,delta_U_pct_mem_mean,delta_U_pct_eff_mean,delta_R_num_p1_mean,delta_R_num_p2_mean,delta_R_num_p3_mean,delta_R_num_p4_mean,delta_R_num_total_mean,delta_D_num_p1_mean,delta_D_num_p2_mean,delta_D_num_p3_mean,delta_D_num_p4_mean,delta_D_num_total_mean,delta_L_ms_p1_mean,delta_L_ms_p2_mean,delta_L_ms_p3_mean,delta_L_ms_p4_mean,delta_L_ms_total_mean,solver_attempts_mean,solver_optimal_mean,solver_feasible_mean,solver_failed_mean,plan_not_applicable_mean,plan_activated_mean,T_end_s_std,delta_U_pct_cpu_std,delta_U_pct_mem_std,delta_U_pct_eff_std,delta_R_num_p1_std,delta_R_num_p2_std,delta_R_num_p3_std,delta_R_num_p4_std,delta_R_num_total_std,delta_D_num_p1_std,delta_D_num_p2_std,delta_D_num_p3_std,delta_D_num_p4_std,delta_D_num_total_std,delta_L_ms_p1_std,delta_L_ms_p2_std,delta_L_ms_p3_std,delta_L_ms_p4_std,delta_L_ms_total_std,solver_attempts_std,solver_optimal_std,solver_feasible_std,solver_failed_std,plan_not_applicable_std,plan_activated_std
nodes=32_prio=1_arrival=1s,mode=stablequeue8s_blocking=1_defpreempt=0,3,7199.6142,0.247,0.0793,0.2333,0.0638,0.0,0.0,0.0,0.0638,-53.6667,,,,-53.6667,-34.0146,,,,-34.0146,65.0,11.6667,0.0,53.3333,0.0,11.6667,0.2811,0.0858,0.1023,0.0796,0.0471,0.0,0.0,0.0,0.0471,81.0021,,,,81.0021,23.7962,,,,23.7962,20.0,2.5166,0.0,17.5024,0.0,2.5166
nodes=32_prio=1_arrival=1s,mode=stablequeue8s_blocking=1_defpreempt=1,3,7199.5769,0.2646,0.1319,0.2581,0.1031,0.0,0.0,0.0,0.1031,-62.6667,,,,-62.6667,-78.6445,,,,-78.6445,72.3333,13.0,0.0,59.3333,0.0,13.0,0.4494,0.1972,0.1794,0.1962,0.1419,0.0,0.0,0.0,0.1419,19.5021,,,,19.5021,105.3962,,,,105.3962,10.5987,1.7321,0.0,10.9697,0.0,1.7321
nodes=32_prio=1_arrival=2s,mode=periodic32s_blocking=0_defpreempt=0,3,7199.4632,0.1957,0.0537,0.1479,0.1075,0.0,0.0,0.0,0.1075,15.0,,,,15.0,29.3683,,,,29.3683,8.0,5.6667,0.0,2.3333,0.0,5.6667,0.2029,0.0673,0.1089,0.1172,0.0977,0.0,0.0,0.0,0.0977,40.5832,,,,40.5832,234.8756,,,,234.8756,4.0,2.0817,0.0,2.0817,0.0,2.0817
nodes=32_prio=1_arrival=2s,mode=periodic32s_blocking=0_defpreempt=1,3,7199.7053,0.3013,0.0896,0.3095,0.1092,0.0,0.0,0.0,0.1092,-61.3333,,,,-61.3333,45.4774,,,,45.4774,9.0,8.0,0.0,1.0,0.0,8.0,0.1256,0.0681,0.1138,0.0434,0.0278,0.0,0.0,0.0,0.0278,54.0401,,,,54.0401,185.7697,,,,185.7697,1.0,0.0,0.0,1.0,0.0,0.0
nodes=32_prio=1_arrival=2s,mode=periodic32s_blocking=1_defpreempt=0,3,7199.3374,0.2783,0.0618,0.282,0.149,0.0,0.0,0.0,0.149,9.3333,,,,9.3333,3.4936,,,,3.4936,7.3333,5.0,0.0,2.3333,0.0,5.0,0.4289,0.2143,0.0641,0.2059,0.1376,0.0,0.0,0.0,0.1376,28.7286,,,,28.7286,46.7953,,,,46.7953,2.3094,1.0,0.0,1.5275,0.0,1.0
nodes=32_prio=1_arrival=2s,mode=periodic32s_blocking=1_defpreempt=1,3,7199.6547,0.3218,0.0179,0.2958,0.1734,0.0,0.0,0.0,0.1734,-5.6667,,,,-5.6667,-52.4986,,,,-52.4986,9.3333,8.3333,0.0,1.0,0.0,8.3333,0.2436,0.0696,0.0821,0.0817,0.0259,0.0,0.0,0.0,0.0259,60.1193,,,,60.1193,47.6852,,,,47.6852,0.5774,1.5275,0.0,1.0,0.0,1.5275
nodes=32_prio=1_arrival=2s,mode=periodic64s_blocking=0_defpreempt=0,3,7199.5851,0.0767,-0.1455,0.0356,-0.0606,0.0,0.0,0.0,-0.0606,-42.0,,,,-42.0,24.6198,,,,24.6198,6.5,4.5,0.0,2.0,0.0,4.5,0.2495,0.2398,0.0761,0.2259,0.0915,0.0,0.0,0.0,0.0915,74.3438,,,,74.3438,73.5745,,,,73.5745,0.7071,0.7071,0.0,0.0,0.0,0.7071
nodes=32_prio=1_arrival=2s,mode=periodic64s_blocking=0_defpreempt=1,3,7199.365,0.2647,0.0212,0.256,0.1608,0.0,0.0,0.0,0.1608,-12.6667,,,,-12.6667,-67.618,,,,-67.618,2.3333,2.0,0.0,0.3333,0.0,2.0,0.224,0.2166,0.0292,0.2233,0.117,0.0,0.0,0.0,0.117,41.8848,,,,41.8848,175.4618,,,,175.4618,1.1547,1.0,0.0,0.5774,0.0,1.0
nodes=32_prio=1_arrival=2s,mode=periodic64s_blocking=1_defpreempt=0,3,7199.368,0.2336,0.0157,0.2137,0.1122,0.0,0.0,0.0,0.1122,-17.0,,,,-17.0,-38.5827,,,,-38.5827,4.0,3.3333,0.0,0.6667,0.0,3.3333,0.2781,0.1229,0.0471,0.1289,0.0777,0.0,0.0,0.0,0.0777,58.3866,,,,58.3866,206.0499,,,,206.0499,3.0,2.5166,0.0,0.5774,0.0,2.5166
nodes=32_prio=1_arrival=2s,mode=periodic64s_blocking=1_defpreempt=1,3,7199.606,0.1188,-0.0565,0.095,0.0043,0.0,0.0,0.0,0.0043,-27.3333,,,,-27.3333,-32.5758,,,,-32.5758,4.0,4.0,0.0,0.0,0.0,4.0,0.4163,0.237,0.0233,0.2309,0.1055,0.0,0.0,0.0,0.1055,47.606,,,,47.606,103.6024,,,,103.6024,2.6458,2.6458,0.0,0.0,0.0,2.6458
nodes=32_prio=1_arrival=2s,mode=periodic8s_blocking=0_defpreempt=0,3,7199.6692,0.6921,0.2915,0.7477,0.4449,0.0,0.0,0.0,0.4449,-4.0,,,,-4.0,-70.6747,,,,-70.6747,48.0,30.3333,0.0,17.6667,0.0,30.3333,0.2812,0.2867,0.1271,0.1812,0.2423,0.0,0.0,0.0,0.2423,45.0444,,,,45.0444,219.5051,,,,219.5051,5.1962,2.3094,0.0,4.5092,0.0,2.3094
nodes=32_prio=1_arrival=2s,mode=periodic8s_blocking=0_defpreempt=1,3,7199.6337,0.6758,0.2175,0.7081,0.3991,0.0,0.0,0.0,0.3991,-20.0,,,,-20.0,-35.2015,,,,-35.2015,48.3333,32.6667,0.0,15.6667,0.0,32.6667,0.1542,0.3217,0.0528,0.2534,0.2188,0.0,0.0,0.0,0.2188,64.6452,,,,64.6452,221.9945,,,,221.9945,6.6583,2.3094,0.0,4.5092,0.0,2.3094
nodes=32_prio=1_arrival=2s,mode=periodic8s_blocking=1_defpreempt=0,3,7199.5618,0.799,0.3659,0.8115,1.0881,0.0,0.0,0.0,1.0881,-24.3333,,,,-24.3333,-155.8355,,,,-155.8355,51.3333,31.3333,0.3333,19.6667,0.0,31.6667,0.392,0.3533,0.2259,0.3169,1.1789,0.0,0.0,0.0,1.1789,47.7528,,,,47.7528,180.3174,,,,180.3174,8.5049,5.7735,0.5774,4.1633,0.0,6.3509
nodes=32_prio=1_arrival=2s,mode=periodic8s_blocking=1_defpreempt=1,3,7199.5013,0.6252,0.2483,0.6793,0.3812,0.0,0.0,0.0,0.3812,-14.6667,,,,-14.6667,-172.7281,,,,-172.7281,50.6667,31.3333,0.0,19.3333,0.0,31.3333,0.1823,0.2578,0.1257,0.1593,0.1329,0.0,0.0,0.0,0.1329,70.7201,,,,70.7201,162.7747,,,,162.7747,13.5031,6.8069,0.0,9.815,0.0,6.8069
nodes=32_prio=1_arrival=2s,mode=schedulingfailure_blocking=0_defpreempt=0,3,7199.2243,-0.2595,-0.7823,-0.1688,-2.818,0.0,0.0,0.0,-2.818,-1716.6667,,,,-1716.6667,3608.0271,,,,3608.0271,272.3333,160.3333,2.0,110.0,4.6667,157.6667,0.4083,0.402,0.2241,0.2989,0.6015,0.0,0.0,0.0,0.6015,264.6929,,,,264.6929,1375.9272,,,,1375.9272,23.1157,8.5049,1.0,21.7025,2.5166,5.5076
nodes=32_prio=1_arrival=2s,mode=schedulingfailure_blocking=0_defpreempt=1,3,7199.456,-0.249,-0.7702,-0.1714,-2.8462,0.0,0.0,0.0,-2.8462,-1698.3333,,,,-1698.3333,3658.619,,,,3658.619,266.6667,155.0,1.6667,110.0,5.6667,151.0,0.4674,0.4559,0.108,0.3235,0.6552,0.0,0.0,0.0,0.6552,206.2531,,,,206.2531,1533.1748,,,,1533.1748,11.9304,15.7162,2.0817,27.6225,2.5166,13.5277
nodes=32_prio=1_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=0,3,7198.3403,-0.0192,-0.5704,0.0715,-2.344,0.0,0.0,0.0,-2.344,-1509.3333,,,,-1509.3333,3086.634,,,,3086.634,266.0,170.3333,3.0,92.6667,5.6667,167.6667,1.4689,0.4119,0.1309,0.2558,0.5858,0.0,0.0,0.0,0.5858,234.1289,,,,234.1289,1209.3677,,,,1209.3677,14.0,10.0167,1.7321,23.8607,1.1547,11.0151
nodes=32_prio=1_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=1,3,7199.5131,-0.218,-0.0177,-0.0753,-2.3819,0.0,0.0,0.0,-2.3819,-1771.3333,,,,-1771.3333,3850.5794,,,,3850.5794,271.0,151.3333,2.6667,117.0,3.0,151.0,0.1587,0.5165,1.3793,0.4519,1.322,0.0,0.0,0.0,1.322,279.0382,,,,279.0382,1301.7059,,,,1301.7059,21.166,5.6862,2.0817,24.3311,2.6458,4.3589
nodes=32_prio=1_arrival=2s,mode=stablequeue16s_blocking=0_defpreempt=0,3,7199.5957,0.4191,0.1048,0.4285,0.2718,0.0,0.0,0.0,0.2718,0.6667,,,,0.6667,41.1499,,,,41.1499,34.0,11.3333,0.0,22.6667,0.0,11.3333,0.376,0.1061,0.0711,0.0898,0.0363,0.0,0.0,0.0,0.0363,52.1568,,,,52.1568,184.2605,,,,184.2605,6.0828,3.5119,0.0,3.5119,0.0,3.5119
nodes=32_prio=1_arrival=2s,mode=stablequeue16s_blocking=0_defpreempt=1,3,7199.4578,0.3529,0.1733,0.4233,0.2109,0.0,0.0,0.0,0.2109,-35.3333,,,,-35.3333,55.4667,,,,55.4667,35.6667,13.0,0.0,22.6667,0.0,13.0,0.2498,0.2102,0.0994,0.1087,0.1032,0.0,0.0,0.0,0.1032,40.5134,,,,40.5134,247.6034,,,,247.6034,8.0829,2.0,0.0,9.8658,0.0,2.0
nodes=32_prio=1_arrival=2s,mode=stablequeue16s_blocking=1_defpreempt=0,3,7199.4088,0.5217,0.1942,0.5373,0.3666,0.0,0.0,0.0,0.3666,-26.3333,,,,-26.3333,-110.7482,,,,-110.7482,31.6667,12.6667,0.0,19.0,0.0,12.6667,0.4142,0.2544,0.089,0.2065,0.1846,0.0,0.0,0.0,0.1846,29.6873,,,,29.6873,117.1456,,,,117.1456,2.3094,2.5166,0.0,4.5826,0.0,2.5166
nodes=32_prio=1_arrival=2s,mode=stablequeue16s_blocking=1_defpreempt=1,3,7199.5503,0.413,0.1528,0.4121,0.2938,0.0,0.0,0.0,0.2938,14.3333,,,,14.3333,-53.1607,,,,-53.1607,36.0,11.0,0.0,25.0,0.0,11.0,0.0812,0.1499,0.0533,0.1437,0.062,0.0,0.0,0.0,0.062,48.7579,,,,48.7579,123.8207,,,,123.8207,4.3589,3.4641,0.0,3.6056,0.0,3.4641
nodes=32_prio=1_arrival=2s,mode=stablequeue2s_blocking=0_defpreempt=0,3,7199.6936,0.8275,0.3407,0.836,0.657,0.0,0.0,0.0,0.657,90.6667,,,,90.6667,-218.979,,,,-218.979,340.3333,40.0,0.0,300.3333,0.0,40.0,0.1151,0.2341,0.1445,0.217,0.1072,0.0,0.0,0.0,0.1072,33.5609,,,,33.5609,138.8067,,,,138.8067,50.1631,6.5574,0.0,52.5389,0.0,6.5574
nodes=32_prio=1_arrival=2s,mode=stablequeue2s_blocking=0_defpreempt=1,3,7199.197,0.7587,0.3837,0.8263,0.5476,0.0,0.0,0.0,0.5476,52.6667,,,,52.6667,-166.888,,,,-166.888,351.3333,44.3333,0.3333,306.6667,0.0,44.6667,0.573,0.2311,0.1904,0.1115,0.1566,0.0,0.0,0.0,0.1566,85.5648,,,,85.5648,104.5021,,,,104.5021,48.5833,6.0277,0.5774,50.0633,0.0,5.5076
nodes=32_prio=1_arrival=2s,mode=stablequeue2s_blocking=1_defpreempt=0,3,7199.3302,0.7264,0.3626,0.7985,0.5717,0.0,0.0,0.0,0.5717,73.0,,,,73.0,-144.1189,,,,-144.1189,346.3333,38.0,0.0,308.3333,0.0,38.0,0.2414,0.1852,0.1988,0.106,0.0326,0.0,0.0,0.0,0.0326,26.9072,,,,26.9072,173.5619,,,,173.5619,36.8284,2.0,0.0,35.2184,0.0,2.0
nodes=32_prio=1_arrival=2s,mode=stablequeue2s_blocking=1_defpreempt=1,3,7199.4157,0.7413,0.3237,0.7917,0.5396,0.0,0.0,0.0,0.5396,83.0,,,,83.0,-105.4768,,,,-105.4768,363.0,42.0,0.0,321.0,0.0,42.0,0.3322,0.2495,0.1283,0.1487,0.1586,0.0,0.0,0.0,0.1586,44.441,,,,44.441,242.3266,,,,242.3266,48.816,6.5574,0.0,45.299,0.0,6.5574
nodes=32_prio=1_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=0,3,7199.3685,0.5972,0.1944,0.6211,0.4353,0.0,0.0,0.0,0.4353,24.6667,,,,24.6667,-145.2934,,,,-145.2934,86.3333,22.0,0.0,64.3333,0.0,22.0,0.3896,0.2291,0.1319,0.1715,0.0736,0.0,0.0,0.0,0.0736,48.0451,,,,48.0451,66.1958,,,,66.1958,14.3643,6.0,0.0,16.5025,0.0,6.0
nodes=32_prio=1_arrival=2s,mode=stablequeue8s_blocking=0_defpreempt=1,3,7199.7672,0.5041,0.1982,0.5146,0.3472,0.0,0.0,0.0,0.3472,5.6667,,,,5.6667,-152.3163,,,,-152.3163,89.6667,20.3333,0.0,69.3333,0.0,20.3333,0.119,0.1915,0.1213,0.1538,0.1005,0.0,0.0,0.0,0.1005,66.0101,,,,66.0101,128.9832,,,,128.9832,4.9329,1.5275,0.0,4.7258,0.0,1.5275
nodes=32_prio=1_arrival=2s,mode=stablequeue8s_blocking=1_defpreempt=0,3,7199.4579,0.6128,0.2804,0.6855,0.4297,0.0,0.0,0.0,0.4297,17.0,,,,17.0,-73.2129,,,,-73.2129,91.6667,22.3333,0.0,69.3333,0.0,22.3333,0.2089,0.2461,0.1583,0.1216,0.1275,0.0,0.0,0.0,0.1275,39.2301,,,,39.2301,206.7057,,,,206.7057,9.2916,3.5119,0.0,10.0167,0.0,3.5119
nodes=32_prio=1_arrival=2s,mode=stablequeue8s_blocking=1_defpreempt=1,3,7199.4082,0.54,0.145,0.5171,0.3215,0.0,0.0,0.0,0.3215,-6.3333,,,,-6.3333,-92.7551,,,,-92.7551,82.6667,20.6667,0.0,62.0,0.0,20.6667,0.2281,0.2009,0.0761,0.2246,0.1496,0.0,0.0,0.0,0.1496,41.5853,,,,41.5853,131.9822,,,,131.9822,8.6217,6.5064,0.0,7.0,0.0,6.5064
nodes=32_prio=1_arrival=4s,mode=periodic32s_blocking=0_defpreempt=0,3,7199.4848,1.0453,0.3457,1.0431,0.8155,0.0,0.0,0.0,0.8155,28.0,,,,28.0,-1066.3576,,,,-1066.3576,13.6667,9.6667,0.0,4.0,0.0,9.6667,0.3256,0.272,0.1271,0.2683,0.2873,0.0,0.0,0.0,0.2873,34.1174,,,,34.1174,1113.7674,,,,1113.7674,1.5275,0.5774,0.0,1.0,0.0,0.5774
nodes=32_prio=1_arrival=4s,mode=periodic32s_blocking=0_defpreempt=1,3,7199.6004,1.2184,0.3859,1.205,0.9326,0.0,0.0,0.0,0.9326,17.3333,,,,17.3333,-1218.146,,,,-1218.146,11.6667,7.6667,0.0,4.0,0.0,7.6667,0.4215,0.4002,0.2544,0.3863,0.4123,0.0,0.0,0.0,0.4123,31.5331,,,,31.5331,1268.4153,,,,1268.4153,3.0551,2.5166,0.0,1.0,0.0,2.5166
nodes=32_prio=1_arrival=4s,mode=periodic32s_blocking=1_defpreempt=0,3,7199.444,1.0762,0.2896,1.064,0.7803,0.0,0.0,0.0,0.7803,24.3333,,,,24.3333,-906.8769,,,,-906.8769,14.0,8.3333,0.0,5.6667,0.0,8.3333,0.3382,0.3413,0.0837,0.3244,0.2965,0.0,0.0,0.0,0.2965,39.6779,,,,39.6779,1063.8678,,,,1063.8678,2.6458,3.2146,0.0,2.0817,0.0,3.2146
nodes=32_prio=1_arrival=4s,mode=periodic32s_blocking=1_defpreempt=1,3,7199.3887,1.0562,0.3077,1.049,0.7465,0.0,0.0,0.0,0.7465,9.6667,,,,9.6667,-1020.58,,,,-1020.58,11.0,8.3333,0.0,2.6667,0.0,8.3333,0.2875,0.3249,0.0975,0.2978,0.2686,0.0,0.0,0.0,0.2686,15.5027,,,,15.5027,1109.1846,,,,1109.1846,1.7321,2.5166,0.0,1.5275,0.0,2.5166
nodes=32_prio=1_arrival=4s,mode=periodic64s_blocking=0_defpreempt=0,3,7199.6231,0.864,0.1105,0.8347,0.5883,0.0,0.0,0.0,0.5883,12.6667,,,,12.6667,-723.7997,,,,-723.7997,6.6667,5.0,0.0,1.6667,0.0,5.0,0.2142,0.2878,0.0208,0.2406,0.2126,0.0,0.0,0.0,0.2126,23.7978,,,,23.7978,1028.7682,,,,1028.7682,1.5275,0.0,0.0,1.5275,0.0,0.0
nodes=32_prio=1_arrival=4s,mode=periodic64s_blocking=0_defpreempt=1,3,7199.5301,0.8596,0.2213,0.8258,0.61,0.0,0.0,0.0,0.61,15.0,,,,15.0,-809.0722,,,,-809.0722,6.0,5.0,0.0,1.0,0.0,5.0,0.2693,0.4594,0.161,0.4025,0.4321,0.0,0.0,0.0,0.4321,41.5812,,,,41.5812,1091.9898,,,,1091.9898,0.0,1.0,0.0,1.0,0.0,1.0
nodes=32_prio=1_arrival=4s,mode=periodic64s_blocking=1_defpreempt=0,3,7199.3635,0.9076,0.2792,0.9035,0.6944,0.0,0.0,0.0,0.6944,25.6667,,,,25.6667,-712.5088,,,,-712.5088,5.6667,4.3333,0.0,1.3333,0.0,4.3333,0.2967,0.3925,0.3539,0.3862,0.492,0.0,0.0,0.0,0.492,48.1283,,,,48.1283,1262.2811,,,,1262.2811,1.1547,2.3094,0.0,1.1547,0.0,2.3094
nodes=32_prio=1_arrival=4s,mode=periodic64s_blocking=1_defpreempt=1,3,7199.3099,0.6916,0.1759,0.6787,0.4995,0.0,0.0,0.0,0.4995,16.3333,,,,16.3333,-728.5582,,,,-728.5582,7.3333,5.3333,0.0,2.0,0.0,5.3333,0.0423,0.3071,0.1522,0.255,0.2901,0.0,0.0,0.0,0.2901,34.4867,,,,34.4867,890.2737,,,,890.2737,3.2146,2.3094,0.0,1.0,0.0,2.3094
nodes=32_prio=1_arrival=4s,mode=periodic8s_blocking=0_defpreempt=0,3,7198.7785,1.5945,0.5746,1.6135,1.278,0.0,0.0,0.0,1.278,86.0,,,,86.0,-1619.0848,,,,-1619.0848,58.6667,33.6667,0.3333,24.6667,0.0,34.0,1.323,0.3045,0.2547,0.266,0.3627,0.0,0.0,0.0,0.3627,36.2905,,,,36.2905,899.0053,,,,899.0053,15.3731,7.7675,0.5774,7.5719,0.0,8.1854
nodes=32_prio=1_arrival=4s,mode=periodic8s_blocking=0_defpreempt=1,3,7199.4137,1.4801,0.537,1.497,1.1759,0.0,0.0,0.0,1.1759,75.6667,,,,75.6667,-1487.1048,,,,-1487.1048,60.0,34.0,0.3333,25.6667,0.0,34.3333,0.3349,0.426,0.2659,0.4001,0.4771,0.0,0.0,0.0,0.4771,42.4421,,,,42.4421,952.9471,,,,952.9471,9.1652,7.0,0.5774,3.7859,0.0,7.2342
nodes=32_prio=1_arrival=4s,mode=periodic8s_blocking=1_defpreempt=0,3,7197.7326,1.5531,0.6045,1.5752,1.2698,0.0,0.0,0.0,1.2698,87.6667,,,,87.6667,-1382.6859,,,,-1382.6859,55.6667,33.0,0.0,22.6667,0.0,33.0,2.5033,0.3213,0.2925,0.2922,0.3948,0.0,0.0,0.0,0.3948,38.1881,,,,38.1881,942.7822,,,,942.7822,8.3865,5.1962,0.0,3.2146,0.0,5.1962
nodes=32_prio=1_arrival=4s,mode=periodic8s_blocking=1_defpreempt=1,3,7199.5225,1.3473,0.4183,1.3472,1.0111,0.0,0.0,0.0,1.0111,63.6667,,,,63.6667,-1249.4221,,,,-1249.4221,64.6667,32.3333,0.3333,32.0,0.0,32.6667,0.2509,0.2991,0.172,0.2825,0.3468,0.0,0.0,0.0,0.3468,43.6616,,,,43.6616,1105.633,,,,1105.633,12.741,4.7258,0.5774,7.9373,0.0,4.9329
nodes=32_prio=1_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=0,3,7199.0457,1.173,0.0092,1.197,-0.4041,0.0,0.0,0.0,-0.4041,-497.0,,,,-497.0,2198.0655,,,,2198.0655,183.3333,95.3333,3.3333,84.6667,2.0,96.6667,0.544,0.2376,0.2051,0.1938,0.0738,0.0,0.0,0.0,0.0738,66.7757,,,,66.7757,1056.2545,,,,1056.2545,24.7049,6.6583,2.5166,26.6333,1.0,7.5056
nodes=32_prio=1_arrival=4s,mode=schedulingfailure_blocking=0_defpreempt=1,3,7199.2781,1.1522,0.0264,1.1605,-0.429,0.0,0.0,0.0,-0.429,-535.3333,,,,-535.3333,2541.2139,,,,2541.2139,190.3333,96.6667,2.0,91.6667,1.0,97.6667,0.8658,0.3326,0.2755,0.3214,0.3633,0.0,0.0,0.0,0.3633,29.2803,,,,29.2803,1731.0935,,,,1731.0935,24.6644,6.4291,2.0,23.1589,0.0,4.6188
nodes=32_prio=1_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=0,3,7198.1715,1.2134,0.8461,1.307,0.1904,0.0,0.0,0.0,0.1904,-548.6667,,,,-548.6667,2798.2285,,,,2798.2285,201.3333,108.0,4.6667,88.6667,1.6667,111.0,1.8358,0.3217,1.4344,0.4235,1.0112,0.0,0.0,0.0,1.0112,105.1966,,,,105.1966,1248.3013,,,,1248.3013,30.6159,5.5678,3.7859,30.4357,0.5774,3.6056
nodes=32_prio=1_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=1,3,7199.3234,1.1223,0.0681,1.1296,-0.1285,0.0,0.0,0.0,-0.1285,-553.3333,,,,-553.3333,2695.9418,,,,2695.9418,192.0,97.6667,2.3333,92.0,1.3333,98.6667,0.3147,0.5074,0.5331,0.5001,1.3625,0.0,0.0,0.0,1.3625,18.7172,,,,18.7172,1081.9015,,,,1081.9015,26.0,9.0738,2.5166,17.4356,0.5774,8.3865
nodes=32_prio=1_arrival=4s,mode=stablequeue16s_blocking=0_defpreempt=0,3,7199.6261,1.2612,0.4418,1.258,0.9894,0.0,0.0,0.0,0.9894,48.6667,,,,48.6667,-1117.1859,,,,-1117.1859,48.0,15.6667,0.0,32.3333,0.0,15.6667,0.3604,0.3247,0.2134,0.3002,0.3492,0.0,0.0,0.0,0.3492,38.9915,,,,38.9915,1192.986,,,,1192.986,7.5498,0.5774,0.0,7.5056,0.0,0.5774
nodes=32_prio=1_arrival=4s,mode=stablequeue16s_blocking=0_defpreempt=1,3,7199.5315,1.1916,0.3827,1.1884,0.8913,0.0,0.0,0.0,0.8913,29.3333,,,,29.3333,-1164.5718,,,,-1164.5718,47.0,14.3333,0.0,32.6667,0.0,14.3333,0.4085,0.4263,0.2285,0.39,0.445,0.0,0.0,0.0,0.445,36.074,,,,36.074,1107.7917,,,,1107.7917,7.9373,2.3094,0.0,5.6862,0.0,2.3094
nodes=32_prio=1_arrival=4s,mode=stablequeue16s_blocking=1_defpreempt=0,3,7199.5657,1.1751,0.3628,1.1716,0.87,0.0,0.0,0.0,0.87,25.0,,,,25.0,-1126.7349,,,,-1126.7349,50.0,12.3333,0.0,37.6667,0.0,12.3333,0.3292,0.3911,0.1889,0.3626,0.3906,0.0,0.0,0.0,0.3906,32.9697,,,,32.9697,1151.7197,,,,1151.7197,5.5678,2.0817,0.0,7.5056,0.0,2.0817
nodes=32_prio=1_arrival=4s,mode=stablequeue16s_blocking=1_defpreempt=1,3,7199.5446,1.193,0.4439,1.2079,0.9392,0.0,0.0,0.0,0.9392,44.3333,,,,44.3333,-1118.6039,,,,-1118.6039,49.6667,13.3333,0.0,36.3333,0.0,13.3333,0.316,0.3244,0.1969,0.2991,0.309,0.0,0.0,0.0,0.309,35.3883,,,,35.3883,1140.4585,,,,1140.4585,3.7859,3.0551,0.0,4.7258,0.0,3.0551
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=0,3,7199.7698,1.5943,0.5561,1.6041,1.2718,0.0,0.0,0.0,1.2718,98.6667,,,,98.6667,-1307.6693,,,,-1307.6693,275.6667,41.0,0.6667,234.0,0.0,41.6667,0.264,0.2782,0.2387,0.2412,0.3458,0.0,0.0,0.0,0.3458,30.5669,,,,30.5669,977.4364,,,,977.4364,43.8444,3.0,1.1547,44.238,0.0,4.0415
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=0_defpreempt=1,3,7199.4885,1.4987,0.557,1.5078,1.2247,0.0,0.0,0.0,1.2247,101.3333,,,,101.3333,-1351.0456,,,,-1351.0456,271.0,37.6667,0.0,233.3333,0.0,37.6667,0.1245,0.4243,0.279,0.4014,0.45,0.0,0.0,0.0,0.45,41.065,,,,41.065,1044.8992,,,,1044.8992,43.5546,4.0415,0.0,46.6083,0.0,4.0415
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=0,3,7199.8507,1.5328,0.5522,1.5363,1.231,0.0,0.0,0.0,1.231,97.0,,,,97.0,-1402.9784,,,,-1402.9784,279.3333,41.6667,0.0,237.6667,0.0,41.6667,0.0938,0.3865,0.2505,0.354,0.4123,0.0,0.0,0.0,0.4123,47.697,,,,47.697,1014.5223,,,,1014.5223,47.2476,6.1101,0.0,42.6654,0.0,6.1101
nodes=32_prio=1_arrival=4s,mode=stablequeue2s_blocking=1_defpreempt=1,3,7199.5747,1.5155,0.5085,1.505,1.185,0.0,0.0,0.0,1.185,89.6667,,,,89.6667,-1257.0846,,,,-1257.0846,272.3333,40.3333,0.0,232.0,0.0,40.3333,0.2217,0.3612,0.2085,0.3292,0.3669,0.0,0.0,0.0,0.3669,27.2274,,,,27.2274,1120.5262,,,,1120.5262,38.5919,2.0817,0.0,36.756,0.0,2.0817
nodes=32_prio=1_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=0,3,7199.3709,1.4823,0.5159,1.4871,1.171,0.0,0.0,0.0,1.171,61.0,,,,61.0,-1242.2781,,,,-1242.2781,95.6667,26.0,0.0,69.6667,0.0,26.0,0.2832,0.363,0.2268,0.3271,0.3623,0.0,0.0,0.0,0.3623,26.9072,,,,26.9072,1112.6391,,,,1112.6391,17.0978,2.6458,0.0,18.7705,0.0,2.6458
nodes=32_prio=1_arrival=4s,mode=stablequeue8s_blocking=0_defpreempt=1,3,7199.8124,1.3912,0.4997,1.3943,1.1068,0.0,0.0,0.0,1.1068,55.6667,,,,55.6667,-1341.3616,,,,-1341.3616,102.0,22.0,0.0,80.0,0.0,22.0,0.0593,0.3936,0.2085,0.3519,0.3823,0.0,0.0,0.0,0.3823,43.2936,,,,43.2936,1121.8984,,,,1121.8984,19.0,2.6458,0.0,18.0831,0.0,2.6458
