job_name,plugin_config,seed,T_end_s_mean,delta_U_pct_cpu_mean,delta_U_pct_mem_mean,delta_U_pct_eff_mean,delta_R_num_p1_mean,delta_R_num_p2_mean,delta_R_num_p3_mean,delta_R_num_p4_mean,delta_R_num_total_mean,delta_D_num_p1_mean,delta_D_num_p2_mean,delta_D_num_p3_mean,delta_D_num_p4_mean,delta_D_num_total_mean,delta_L_ms_p1_mean,delta_L_ms_p2_mean,delta_L_ms_p3_mean,delta_L_ms_p4_mean,delta_L_ms_total_mean,solver_attempts_mean,solver_optimal_mean,solver_feasible_mean,solver_failed_mean,plan_not_applicable_mean,plan_activated_mean
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=1_defpreempt=0,2219457405427907235,7199.4453,0.5991,1.9669,1.9393,1.0341,-0.2706,-0.3476,-0.1336,0.2823,-71.0,-84.0,-98.0,-47.0,-300.0,10204.4579,7337.0977,8065.7512,5723.4031,8430.844,121.0,55.0,5.0,61.0,1.0,59.0
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=1_defpreempt=0,3848061858430934892,7199.7357,2.9376,0.9259,2.9153,1.2267,-0.1895,-0.1406,-0.0591,0.8376,61.0,-73.0,-43.0,-26.0,-81.0,269.1893,2981.2422,4316.9149,2358.1974,2351.8413,147.0,79.0,10.0,58.0,0.0,89.0
nodes=16_prio=4_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=0,1420052706459400740,7198.7857,-2.9771,-1.5734,-1.8013,-0.3358,-1.8396,-1.2006,-0.8849,-4.2609,-2868.0,-1458.0,-1164.0,-877.0,-6367.0,2842.1708,2963.3258,2257.6277,1839.2597,2540.5256,505.0,362.0,31.0,112.0,14.0,379.0
nodes=16_prio=4_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=0,2219457405427907235,7199.8222,-3.1793,-2.4041,-2.6257,-0.6804,-1.7961,-1.3843,-0.8713,-4.732,-2846.0,-1578.0,-1178.0,-777.0,-6379.0,3150.3287,2850.1832,2572.5208,2087.5375,2734.9337,473.0,333.0,25.0,115.0,18.0,340.0
nodes=16_prio=4_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=0,3848061858430934892,7199.8247,-0.6646,-2.7838,-0.7155,-0.4122,-1.3862,-1.061,-0.7379,-3.5973,-2358.0,-1458.0,-1009.0,-725.0,-5550.0,2117.7331,2012.8485,1938.9656,1868.2783,2002.4015,534.0,384.0,40.0,110.0,21.0,403.0
nodes=16_prio=4_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=0,1420052706459400740,7199.1494,-1.1247,-0.292,-0.912,0.3883,-1.1901,-0.7685,-0.5593,-2.1296,-1545.0,-767.0,-611.0,-469.0,-3392.0,3155.2562,3971.0943,2728.4092,2303.0786,3126.0445,372.0,248.0,17.0,107.0,9.0,256.0
nodes=16_prio=4_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=0,2219457405427907235,7199.3574,-1.3057,-0.6751,-0.7074,0.2599,-1.0526,-1.0671,-0.6449,-2.5047,-1326.0,-747.0,-602.0,-414.0,-3089.0,2794.3354,3499.8375,3568.9882,3100.0123,3228.7198,358.0,237.0,21.0,100.0,7.0,251.0
nodes=16_prio=4_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=0,3848061858430934892,7199.114,0.9742,-1.1559,0.9692,0.3508,-0.7925,-0.5461,-0.4393,-1.427,-863.0,-727.0,-483.0,-374.0,-2447.0,2162.2336,2231.2534,1811.5945,2165.3604,2107.9841,426.0,298.0,33.0,95.0,11.0,320.0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=0,1420052706459400740,7199.5821,-0.0574,1.4567,0.504,0.8533,-0.6628,-0.4433,-0.3656,-0.6183,-495.0,-336.0,-236.0,-200.0,-1267.0,4446.7101,4435.0161,3576.4542,3553.3756,4106.3504,242.0,153.0,11.0,78.0,4.0,160.0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=0,2219457405427907235,7199.6599,0.1868,0.1727,0.5865,0.6721,-0.7187,-0.6313,-0.3333,-1.0111,-542.0,-341.0,-297.0,-201.0,-1381.0,3511.3373,4382.7564,4619.6627,3561.0174,4037.1566,251.0,142.0,29.0,80.0,4.0,167.0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=0,3848061858430934892,7199.8093,1.6903,-0.2035,1.6922,0.6802,-0.4893,-0.2821,-0.3028,-0.3939,-281.0,-386.0,-222.0,-200.0,-1089.0,2024.3393,2605.1213,1842.9562,2796.1985,2295.9464,380.0,227.0,13.0,140.0,8.0,232.0
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=1_defpreempt=0,1420052706459400740,7199.1478,0.2834,1.1157,0.5546,0.6713,-0.4217,-0.3089,-0.3141,-0.3735,-161.0,-122.0,-138.0,-76.0,-497.0,7017.7764,6019.4313,4312.8872,7452.1008,6319.5199,181.0,94.0,20.0,67.0,1.0,113.0
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=1_defpreempt=0,2219457405427907235,7198.5615,1.366,2.5856,2.5696,2.2169,-0.3777,-0.2885,-0.194,1.3566,-111.0,-150.0,-140.0,-76.0,-477.0,6321.2465,5626.6787,5316.1448,4536.0259,5640.3145,208.0,100.0,29.0,79.0,2.0,127.0
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=1_defpreempt=0,3848061858430934892,7199.7936,2.9519,0.3288,2.9526,1.1308,-0.2165,-0.1639,-0.1278,0.6227,-29.0,-140.0,-98.0,-89.0,-356.0,1902.8364,2678.2814,2062.2123,2138.1056,2203.382,228.0,130.0,23.0,75.0,2.0,151.0
nodes=32_prio=1_arrival=16s,mode=schedulingfailure_blocking=1_defpreempt=0,1420052706459400740,7199.6332,1.4225,1.4357,1.6593,1.3712,0.0,0.0,0.0,1.3712,-62.0,,,,-62.0,1019.9885,,,,1019.9885,117.0,42.0,3.0,72.0,1.0,44.0
nodes=32_prio=1_arrival=16s,mode=schedulingfailure_blocking=1_defpreempt=0,2219457405427907235,7199.3478,4.2196,1.2619,4.4083,2.4851,0.0,0.0,0.0,2.4851,-42.0,,,,-42.0,7603.5416,,,,7603.5416,100.0,33.0,1.0,66.0,0.0,34.0
nodes=32_prio=1_arrival=16s,mode=schedulingfailure_blocking=1_defpreempt=0,3848061858430934892,7199.9454,2.3289,0.3297,2.3289,0.8972,0.0,0.0,0.0,0.8972,-121.0,,,,-121.0,-4711.0865,,,,-4711.0865,110.0,28.0,6.0,76.0,0.0,34.0
nodes=32_prio=1_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=0,1420052706459400740,7198.6125,-2.0591,-2.1825,-1.9172,-6.9103,0.0,0.0,0.0,-6.9103,-4400.0,,,,-4400.0,4222.3763,,,,4222.3763,348.0,201.0,0.0,147.0,7.0,194.0
nodes=32_prio=1_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=0,2219457405427907235,7199.7397,-1.5582,-1.7166,-1.5056,-6.5537,0.0,0.0,0.0,-6.5537,-5260.0,,,,-5260.0,3975.6385,,,,3975.6385,401.0,244.0,7.0,150.0,10.0,241.0
nodes=32_prio=1_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=0,3848061858430934892,7199.6989,-1.0067,-1.7317,-1.0067,-5.0191,0.0,0.0,0.0,-5.0191,-3973.0,,,,-3973.0,2510.767,,,,2510.767,349.0,253.0,6.0,90.0,7.0,252.0
nodes=32_prio=1_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=0,1420052706459400740,7199.0954,-0.4845,-0.4346,-0.2054,-3.0097,0.0,0.0,0.0,-3.0097,-1647.0,,,,-1647.0,4370.3782,,,,4370.3782,276.0,160.0,4.0,112.0,7.0,157.0
nodes=32_prio=1_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=0,2219457405427907235,7196.6474,0.1279,-0.5809,0.121,-2.1146,0.0,0.0,0.0,-2.1146,-1642.0,,,,-1642.0,2920.7565,,,,2920.7565,272.0,171.0,1.0,100.0,5.0,167.0
nodes=32_prio=1_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=0,3848061858430934892,7199.278,0.2989,-0.6957,0.2989,-1.9075,0.0,0.0,0.0,-1.9075,-1239.0,,,,-1239.0,1968.7674,,,,1968.7674,250.0,180.0,4.0,66.0,5.0,179.0
nodes=32_prio=1_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=0,1420052706459400740,7199.3671,0.9116,0.185,0.9639,-0.5456,0.0,0.0,0.0,-0.5456,-493.0,,,,-493.0,3940.2283,,,,3940.2283,218.0,114.0,3.0,101.0,2.0,115.0
nodes=32_prio=1_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=0,2219457405427907235,7199.0897,1.5518,2.4919,1.7804,1.3434,0.0,0.0,0.0,1.3434,-670.0,,,,-670.0,2988.8935,,,,2988.8935,220.0,107.0,2.0,111.0,1.0,108.0
nodes=32_prio=1_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=0,3848061858430934892,7196.0578,1.1769,-0.1386,1.1769,-0.2265,0.0,0.0,0.0,-0.2265,-483.0,,,,-483.0,1465.5636,,,,1465.5636,166.0,103.0,9.0,54.0,2.0,110.0
nodes=32_prio=1_arrival=8s,mode=schedulingfailure_blocking=1_defpreempt=0,1420052706459400740,7199.3308,0.4333,0.2393,0.3969,-0.4269,0.0,0.0,0.0,-0.4269,-179.0,,,,-179.0,5997.036,,,,5997.036,164.0,66.0,2.0,96.0,2.0,66.0
nodes=32_prio=1_arrival=8s,mode=schedulingfailure_blocking=1_defpreempt=0,2219457405427907235,7198.6527,2.2354,0.5154,2.3951,0.5861,0.0,0.0,0.0,0.5861,-234.0,,,,-234.0,6137.9386,,,,6137.9386,148.0,41.0,0.0,107.0,1.0,40.0
nodes=32_prio=1_arrival=8s,mode=schedulingfailure_blocking=1_defpreempt=0,3848061858430934892,7199.1984,-0.2652,-0.5629,-0.2652,-1.7461,0.0,0.0,0.0,-1.7461,-220.0,,,,-220.0,10694.4772,,,,10694.4772,142.0,44.0,0.0,98.0,0.0,44.0
nodes=32_prio=4_arrival=16s,mode=schedulingfailure_blocking=1_defpreempt=0,1420052706459400740,7199.1811,0.141,0.1129,0.1409,0.7516,-0.3461,-0.3078,-0.4757,-0.378,-117.0,-48.0,-46.0,-25.0,-236.0,18582.2222,9653.65,4960.2548,21692.0,13451.693,101.0,37.0,0.0,64.0,0.0,37.0
nodes=32_prio=4_arrival=16s,mode=schedulingfailure_blocking=1_defpreempt=0,2219457405427907235,7199.6815,0.4295,1.2104,1.2104,1.0819,-0.166,-0.2579,-0.1011,0.5568,-51.0,-42.0,-51.0,-37.0,-181.0,4755.9847,4863.8936,8589.1403,4226.963,5598.3004,80.0,45.0,4.0,31.0,0.0,49.0
nodes=32_prio=4_arrival=16s,mode=schedulingfailure_blocking=1_defpreempt=0,3848061858430934892,7199.5549,1.8625,0.5259,1.8625,1.6246,-0.2759,-0.1672,-0.0755,1.1059,8.0,-56.0,-35.0,-21.0,-104.0,-1116.324,4176.6917,5535.922,3126.562,2560.396,85.0,46.0,9.0,30.0,0.0,55.0
nodes=32_prio=4_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=0,1420052706459400740,7199.2536,-1.4102,-1.4257,-1.3522,-0.7731,-1.9018,-1.2934,-0.9308,-4.8991,-2556.0,-1358.0,-1093.0,-803.0,-5810.0,3273.7038,3481.0463,2741.4469,2267.7217,3007.1717,446.0,358.0,3.0,85.0,21.0,340.0
nodes=32_prio=4_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=0,2219457405427907235,7199.1562,-1.4646,-1.0737,-1.057,-0.6146,-1.9771,-1.6391,-0.9245,-5.1552,-2285.0,-1440.0,-1097.0,-723.0,-5545.0,3274.3543,3353.307,3148.3321,2595.7703,3143.9732,397.0,300.0,2.0,95.0,9.0,293.0
nodes=32_prio=4_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=0,3848061858430934892,7200.0266,-0.6139,-1.5081,-0.618,-0.6052,-1.7705,-1.1847,-0.7773,-4.3377,-2113.0,-1355.0,-954.0,-641.0,-5063.0,2751.1031,2841.377,2288.5444,2246.5765,2578.1651,393.0,311.0,20.0,62.0,8.0,323.0
nodes=32_prio=4_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=0,1420052706459400740,7199.7653,-0.0263,-0.4965,-0.0394,0.3671,-1.1246,-0.7289,-0.4852,-1.9716,-1063.0,-641.0,-475.0,-364.0,-2543.0,2960.9554,3858.262,2567.9184,2150.3053,2948.8791,303.0,244.0,3.0,56.0,6.0,241.0
nodes=32_prio=4_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=0,2219457405427907235,7199.7981,-0.1676,0.2954,0.3702,0.5891,-1.2723,-1.0413,-0.6146,-2.339,-989.0,-730.0,-531.0,-366.0,-2616.0,3828.7127,4155.2247,4089.0648,3533.992,3931.7851,280.0,196.0,2.0,82.0,3.0,195.0
nodes=32_prio=4_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=0,3848061858430934892,7199.0297,0.7165,-0.397,0.7108,0.5849,-0.8899,-0.5951,-0.4533,-1.3533,-774.0,-603.0,-437.0,-306.0,-2120.0,2239.4287,2665.9899,2038.7565,2153.8571,2301.5796,260.0,194.0,6.0,60.0,3.0,197.0
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=0,1420052706459400740,7199.4872,0.2034,0.2704,0.2503,0.6266,-0.768,-0.4078,-0.3389,-0.8882,-398.0,-256.0,-178.0,-134.0,-966.0,5072.8399,5690.7358,3072.2547,3057.469,4364.2979,209.0,128.0,7.0,74.0,1.0,134.0
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=0,2219457405427907235,7199.7361,0.3603,0.3832,0.7483,0.7256,-0.7177,-0.626,-0.2763,-0.8943,-394.0,-321.0,-259.0,-141.0,-1115.0,2221.7586,4127.9874,4641.5535,2893.5824,3376.713,191.0,126.0,6.0,59.0,0.0,132.0
nodes=32_prio=4_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=0,3848061858430934892,7198.3311,2.0157,0.445,2.0157,1.5967,-0.4625,-0.3307,-0.2387,0.5649,-217.0,-283.0,-159.0,-133.0,-792.0,2118.2602,2502.9009,2259.5123,2073.3789,2250.4796,178.0,137.0,11.0,30.0,1.0,147.0
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=1_defpreempt=0,1420052706459400740,7199.2138,0.3559,0.5391,0.4244,0.8722,-0.4603,-0.3149,-0.2122,-0.1152,-177.0,-107.0,-88.0,-52.0,-424.0,4660.1989,5689.2951,5088.7644,4900.3133,5075.2729,125.0,90.0,0.0,35.0,5.0,85.0
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=1_defpreempt=0,2219457405427907235,7199.7621,0.2401,0.6771,0.6766,0.6503,-0.538,-0.4475,-0.1763,-0.5116,-193.0,-115.0,-121.0,-60.0,-489.0,9487.941,6532.7102,7764.8776,4415.5778,7489.3439,133.0,55.0,3.0,75.0,0.0,58.0
nodes=32_prio=4_arrival=8s,mode=schedulingfailure_blocking=1_defpreempt=0,3848061858430934892,7199.8718,1.2352,0.3291,1.2355,1.1542,-0.3353,-0.235,-0.173,0.4109,-105.0,-106.0,-76.0,-64.0,-351.0,2231.7649,4636.8564,3613.2176,3121.3499,3351.0463,123.0,79.0,10.0,34.0,1.0,88.0
nodes=16_prio=1_arrival=16s,mode=schedulingfailure_blocking=1_defpreempt=1,1420052706459400740,7199.5541,2.3117,2.1085,2.5813,1.0904,0.0,0.0,0.0,1.0904,-9.0,,,,-9.0,2411.7264,,,,2411.7264,122.0,58.0,5.0,59.0,0.0,63.0
nodes=16_prio=1_arrival=16s,mode=schedulingfailure_blocking=1_defpreempt=1,2219457405427907235,7199.8528,3.5691,0.9425,3.1174,1.0259,0.0,0.0,0.0,1.0259,7.0,,,,7.0,-2938.7668,,,,-2938.7668,90.0,43.0,6.0,41.0,1.0,48.0
nodes=16_prio=1_arrival=16s,mode=schedulingfailure_blocking=1_defpreempt=1,3848061858430934892,7199.7625,4.0538,1.3695,4.054,1.0704,0.0,0.0,0.0,1.0704,-51.0,,,,-51.0,698.3369,,,,698.3369,142.0,60.0,15.0,67.0,0.0,75.0
nodes=16_prio=1_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=1,1420052706459400740,7199.9579,-3.1344,-2.7379,-2.6978,-4.8883,0.0,0.0,0.0,-4.8883,-3611.0,,,,-3611.0,2558.8498,,,,2558.8498,389.0,233.0,8.0,148.0,14.0,227.0
nodes=16_prio=1_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=1,2219457405427907235,7199.3232,-2.4317,-2.5857,-2.1964,-4.6138,0.0,0.0,0.0,-4.6138,-4169.0,,,,-4169.0,2290.043,,,,2290.043,478.0,306.0,24.0,148.0,20.0,310.0
nodes=16_prio=1_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=1,3848061858430934892,7199.7916,-2.287,-3.0603,-2.2871,-4.1579,0.0,0.0,0.0,-4.1579,-3814.0,,,,-3814.0,1999.9077,,,,1999.9077,470.0,335.0,45.0,90.0,25.0,355.0
nodes=16_prio=1_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=1,1420052706459400740,7199.3926,-0.962,-0.8512,-0.5178,-2.2838,0.0,0.0,0.0,-2.2838,-1428.0,,,,-1428.0,3308.9639,,,,3308.9639,319.0,179.0,7.0,133.0,4.0,182.0
nodes=16_prio=1_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=1,2219457405427907235,7199.7721,-0.5093,-1.1694,-0.4137,-2.0092,0.0,0.0,0.0,-2.0092,-1666.0,,,,-1666.0,2695.5675,,,,2695.5675,321.0,173.0,14.0,134.0,7.0,180.0
nodes=16_prio=1_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=1,3848061858430934892,7199.422,0.4144,-0.6177,0.4146,-1.7906,0.0,0.0,0.0,-1.7906,-1443.0,,,,-1443.0,1648.1093,,,,1648.1093,325.0,199.0,55.0,71.0,5.0,249.0
nodes=16_prio=1_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=1,1420052706459400740,7199.4349,0.2366,-0.0998,0.3901,-0.8722,0.0,0.0,0.0,-0.8722,-475.0,,,,-475.0,2855.8261,,,,2855.8261,220.0,112.0,8.0,100.0,4.0,116.0
nodes=16_prio=1_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=1,2219457405427907235,7199.817,1.4617,0.0397,1.4746,-0.4275,0.0,0.0,0.0,-0.4275,-518.0,,,,-518.0,3216.3351,,,,3216.3351,228.0,116.0,14.0,98.0,2.0,128.0
nodes=16_prio=1_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=1,3848061858430934892,7198.0735,2.1461,-0.3967,2.1463,-0.3929,0.0,0.0,0.0,-0.3929,-468.0,,,,-468.0,1665.4158,,,,1665.4158,214.0,120.0,42.0,52.0,3.0,159.0
nodes=16_prio=1_arrival=8s,mode=schedulingfailure_blocking=1_defpreempt=1,1420052706459400740,7199.7257,0.4944,0.6741,0.6677,-0.0306,0.0,0.0,0.0,-0.0306,-45.0,,,,-45.0,2352.9526,,,,2352.9526,149.0,70.0,8.0,71.0,0.0,78.0
nodes=16_prio=1_arrival=8s,mode=schedulingfailure_blocking=1_defpreempt=1,2219457405427907235,7199.0335,1.4847,0.419,1.4554,0.0477,0.0,0.0,0.0,0.0477,-142.0,,,,-142.0,4777.105,,,,4777.105,158.0,70.0,4.0,84.0,0.0,74.0
nodes=16_prio=1_arrival=8s,mode=schedulingfailure_blocking=1_defpreempt=1,3848061858430934892,7199.2845,3.5005,0.6793,3.5007,0.7454,0.0,0.0,0.0,0.7454,-78.0,,,,-78.0,2191.84,,,,2191.84,163.0,89.0,23.0,51.0,1.0,111.0
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=1_defpreempt=1,1420052706459400740,7199.1949,0.3163,1.3711,0.3849,0.4908,-0.1005,-0.1065,-0.0821,0.2017,56.0,-39.0,-37.0,-25.0,-45.0,3051.8534,3019.3924,3234.6723,3130.6667,3295.7978,105.0,49.0,10.0,46.0,1.0,58.0
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=1_defpreempt=1,2219457405427907235,7199.2304,0.237,1.1108,1.1066,0.3889,-0.1664,-0.1324,-0.091,-0.001,128.0,-58.0,-70.0,-34.0,-34.0,4673.5937,4869.5652,3988.5017,3650.8488,4460.8537,169.0,68.0,13.0,88.0,3.0,78.0
nodes=16_prio=4_arrival=16s,mode=schedulingfailure_blocking=1_defpreempt=1,3848061858430934892,7199.4734,2.8125,0.8928,2.7982,1.0431,-0.1073,-0.0803,-0.0526,0.803,250.0,-36.0,-32.0,-23.0,159.0,-1172.8899,2492.4812,2523.2863,1896.4452,1231.0238,154.0,87.0,11.0,56.0,1.0,97.0
nodes=16_prio=4_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=1,1420052706459400740,7197.7746,-3.1739,-3.5947,-3.5667,-2.6871,-1.4296,-0.7682,-0.1861,-5.0711,-1592.0,-1219.0,-1048.0,-862.0,-4721.0,2699.1039,2257.1317,1990.3193,1768.4804,2234.6693,496.0,346.0,24.0,126.0,9.0,361.0
nodes=16_prio=4_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=1,2219457405427907235,7199.6887,-3.6545,-3.5062,-3.5146,-2.0168,-1.2985,-1.056,-0.7455,-5.1168,-1373.0,-1222.0,-949.0,-696.0,-4240.0,2362.3422,2041.7358,1933.8996,1870.6718,2082.6414,474.0,355.0,21.0,98.0,13.0,363.0
nodes=16_prio=4_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=1,3848061858430934892,7199.064,-1.3679,-2.7223,-1.4029,-1.3307,-1.0825,0.2326,-0.6458,-2.8264,-513.0,-1244.0,-851.0,-693.0,-3301.0,1781.8491,1419.9374,1361.333,1525.484,1540.3333,605.0,486.0,30.0,89.0,24.0,492.0
nodes=16_prio=4_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=1,1420052706459400740,7199.6368,-1.8036,-1.4386,-1.754,-0.8025,-0.8193,-0.6468,-0.4847,-2.7533,-745.0,-608.0,-519.0,-422.0,-2294.0,2594.3203,2608.1023,2251.6869,1970.1999,2415.7756,365.0,255.0,11.0,99.0,0.0,266.0
nodes=16_prio=4_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=1,2219457405427907235,7199.5903,-1.9783,-1.6718,-1.6183,-1.2213,-0.6485,-0.6883,-0.4954,-3.0536,-640.0,-611.0,-511.0,-351.0,-2113.0,2550.0533,2576.9351,2510.5772,2598.9145,2565.6023,338.0,220.0,26.0,92.0,5.0,241.0
nodes=16_prio=4_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=1,3848061858430934892,7199.7841,-0.079,-1.6596,-0.0819,-0.5689,-0.6288,-0.4788,-0.3603,-2.0368,-76.0,-576.0,-435.0,-311.0,-1398.0,1957.1185,1814.6545,1674.4809,1681.2166,1807.7964,469.0,323.0,18.0,128.0,8.0,333.0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=1,1420052706459400740,7199.9182,-0.6495,0.405,-0.2903,-0.1501,-0.4538,-0.339,-0.2953,-1.2381,-162.0,-291.0,-218.0,-161.0,-832.0,3567.8686,2953.8024,2688.3969,2868.9443,3080.7744,227.0,139.0,11.0,77.0,3.0,147.0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=1,2219457405427907235,7199.8261,-0.3345,-0.4212,-0.0422,-0.1759,-0.4569,-0.4154,-0.2717,-1.3199,-93.0,-281.0,-212.0,-172.0,-758.0,3047.8138,2916.5467,3166.9438,3008.0695,3048.0577,250.0,146.0,35.0,69.0,1.0,180.0
nodes=16_prio=4_arrival=4s,mode=schedulingfailure_blocking=1_defpreempt=1,3848061858430934892,7199.6773,0.9167,-0.7322,0.9194,-0.0052,-0.423,-0.2536,-0.2795,-0.9613,79.0,-348.0,-200.0,-190.0,-659.0,1974.6902,2049.7921,1849.443,2336.6204,2046.1635,359.0,215.0,14.0,130.0,1.0,228.0
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=1_defpreempt=1,1420052706459400740,7199.4258,0.1649,0.9002,0.4434,0.233,-0.2478,-0.1707,-0.203,-0.3886,-1.0,-97.0,-92.0,-62.0,-252.0,3552.291,3264.0467,2468.935,4584.9934,3437.0629,146.0,73.0,18.0,55.0,1.0,90.0
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=1_defpreempt=1,2219457405427907235,7199.8969,0.094,1.2405,1.2253,0.3229,-0.1989,-0.1758,-0.1117,-0.1636,153.0,-103.0,-109.0,-54.0,-113.0,4087.9331,2607.9634,3095.1627,2815.7895,3257.6046,189.0,94.0,24.0,71.0,0.0,118.0
nodes=16_prio=4_arrival=8s,mode=schedulingfailure_blocking=1_defpreempt=1,3848061858430934892,7199.4504,2.3932,0.0728,2.3947,0.767,-0.1726,-0.1436,-0.1586,0.2922,197.0,-133.0,-91.0,-84.0,-111.0,1524.8128,1893.3791,2037.0494,3010.9231,2009.6659,248.0,143.0,15.0,90.0,1.0,157.0
nodes=32_prio=1_arrival=16s,mode=schedulingfailure_blocking=1_defpreempt=1,1420052706459400740,7199.5412,1.4912,1.4426,1.6849,1.5201,0.0,0.0,0.0,1.5201,-47.0,,,,-47.0,-1063.4943,,,,-1063.4943,111.0,41.0,0.0,70.0,0.0,41.0
nodes=32_prio=1_arrival=16s,mode=schedulingfailure_blocking=1_defpreempt=1,2219457405427907235,7199.3085,4.2026,1.1351,4.3866,2.3264,0.0,0.0,0.0,2.3264,-63.0,,,,-63.0,6805.3862,,,,6805.3862,97.0,30.0,2.0,65.0,0.0,32.0
nodes=32_prio=1_arrival=16s,mode=schedulingfailure_blocking=1_defpreempt=1,3848061858430934892,7199.4908,2.1366,0.1982,2.1366,0.5449,0.0,0.0,0.0,0.5449,-135.0,,,,-135.0,-786.736,,,,-786.736,126.0,27.0,5.0,94.0,0.0,32.0
nodes=32_prio=1_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=1,1420052706459400740,7199.9508,-1.9727,-2.0156,-1.7303,-6.6273,0.0,0.0,0.0,-6.6273,-4375.0,,,,-4375.0,4147.0544,,,,4147.0544,363.0,225.0,1.0,137.0,12.0,214.0
nodes=32_prio=1_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=1,2219457405427907235,7199.4639,-1.457,-1.6704,-1.4293,-6.3091,0.0,0.0,0.0,-6.3091,-5051.0,,,,-5051.0,3600.4548,,,,3600.4548,392.0,251.0,8.0,133.0,11.0,248.0
nodes=32_prio=1_arrival=1s,mode=schedulingfailure_blocking=1_defpreempt=1,3848061858430934892,7199.617,-0.9608,-1.666,-0.9608,-4.8825,0.0,0.0,0.0,-4.8825,-3986.0,,,,-3986.0,2410.7757,,,,2410.7757,359.0,268.0,3.0,88.0,15.0,256.0
nodes=32_prio=1_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=1,1420052706459400740,7199.4027,-0.8127,-0.7824,-0.592,-3.7414,0.0,0.0,0.0,-3.7414,-1766.0,,,,-1766.0,5002.1323,,,,5002.1323,279.0,145.0,1.0,133.0,0.0,146.0
nodes=32_prio=1_arrival=2s,mode=schedulingfailure_blocking=1_defpreempt=1,2219457405427907235,7199.4416,0.0394,1.5746,0.2467,-1.1008,0.0,0.0,0.0,-1.1008,-2053.0,,,,-2053.0,4111.3927,,,,4111.3927,287.0,156.0,2.0,129.0,5.0,153.0
